condition,method,sample,bit_accuracy,ber,message_accuracy,selected_oracle_candidate,dcss_usage_rate
crop70,Single-View-FT,33,1.0,0.0,1.0,,
crop70,Single-View-FT,34,0.5333333611488342,0.46666663885116577,0.0,,
crop70,Single-View-FT,35,0.1666666716337204,0.8333333283662796,0.0,,
crop70,Single-View-FT,36,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Single-View-FT,37,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,38,0.3333333432674408,0.6666666567325592,0.0,,
crop70,Single-View-FT,39,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,40,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Single-View-FT,41,0.6666666865348816,0.3333333134651184,0.0,,
crop70,Single-View-FT,42,0.5666666626930237,0.4333333373069763,0.0,,
crop70,Single-View-FT,43,1.0,0.0,1.0,,
crop70,Single-View-FT,44,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Single-View-FT,45,0.699999988079071,0.30000001192092896,0.0,,
crop70,Single-View-FT,46,1.0,0.0,1.0,,
crop70,Single-View-FT,47,1.0,0.0,1.0,,
crop70,Single-View-FT,48,1.0,0.0,1.0,,
crop70,Single-View-FT,49,0.800000011920929,0.19999998807907104,0.0,,
crop70,Single-View-FT,50,1.0,0.0,1.0,,
crop70,Single-View-FT,51,0.7333333492279053,0.2666666507720947,0.0,,
crop70,Single-View-FT,52,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Single-View-FT,53,1.0,0.0,1.0,,
crop70,Single-View-FT,54,0.6000000238418579,0.3999999761581421,0.0,,
crop70,Single-View-FT,55,0.1666666716337204,0.8333333283662796,0.0,,
crop70,Single-View-FT,56,1.0,0.0,1.0,,
crop70,Single-View-FT,57,1.0,0.0,1.0,,
crop70,Single-View-FT,58,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Single-View-FT,59,1.0,0.0,1.0,,
crop70,Single-View-FT,60,0.6000000238418579,0.3999999761581421,0.0,,
crop70,Single-View-FT,61,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,62,1.0,0.0,1.0,,
crop70,Single-View-FT,63,1.0,0.0,1.0,,
crop70,Single-View-FT,64,1.0,0.0,1.0,,
crop70,Single-View-FT,65,0.36666667461395264,0.6333333253860474,0.0,,
crop70,Single-View-FT,66,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Single-View-FT,67,0.5333333611488342,0.46666663885116577,0.0,,
crop70,Single-View-FT,68,0.7666666507720947,0.23333334922790527,0.0,,
crop70,Single-View-FT,69,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,70,1.0,0.0,1.0,,
crop70,Single-View-FT,71,1.0,0.0,1.0,,
crop70,Single-View-FT,72,1.0,0.0,1.0,,
crop70,Single-View-FT,73,1.0,0.0,1.0,,
crop70,Single-View-FT,74,1.0,0.0,1.0,,
crop70,Single-View-FT,75,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,76,1.0,0.0,1.0,,
crop70,Single-View-FT,77,1.0,0.0,1.0,,
crop70,Single-View-FT,78,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,79,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,80,0.800000011920929,0.19999998807907104,0.0,,
crop70,Single-View-FT,81,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,82,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Single-View-FT,83,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,84,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,85,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,86,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Single-View-FT,87,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Single-View-FT,88,1.0,0.0,1.0,,
crop70,Single-View-FT,89,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,90,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,91,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,92,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,93,1.0,0.0,1.0,,
crop70,Single-View-FT,94,1.0,0.0,1.0,,
crop70,Single-View-FT,95,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,96,1.0,0.0,1.0,,
crop70,Single-View-FT,97,1.0,0.0,1.0,,
crop70,Single-View-FT,98,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,99,1.0,0.0,1.0,,
crop70,Single-View-FT,100,1.0,0.0,1.0,,
crop70,Single-View-FT,101,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,102,1.0,0.0,1.0,,
crop70,Single-View-FT,103,1.0,0.0,1.0,,
crop70,Single-View-FT,104,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,105,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,106,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Single-View-FT,107,0.46666666865348816,0.5333333313465118,0.0,,
crop70,Single-View-FT,108,0.7666666507720947,0.23333334922790527,0.0,,
crop70,Single-View-FT,109,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Single-View-FT,110,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,111,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,112,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,113,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Single-View-FT,114,1.0,0.0,1.0,,
crop70,Single-View-FT,115,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Single-View-FT,116,1.0,0.0,1.0,,
crop70,Single-View-FT,117,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Single-View-FT,118,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Single-View-FT,119,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Single-View-FT,120,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,121,1.0,0.0,1.0,,
crop70,Single-View-FT,122,0.5333333611488342,0.46666663885116577,0.0,,
crop70,Single-View-FT,123,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,124,1.0,0.0,1.0,,
crop70,Single-View-FT,125,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,126,1.0,0.0,1.0,,
crop70,Single-View-FT,127,1.0,0.0,1.0,,
crop70,Single-View-FT,128,1.0,0.0,1.0,,
crop70,Single-View-FT,129,1.0,0.0,1.0,,
crop70,Single-View-FT,130,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,131,1.0,0.0,1.0,,
crop70,Single-View-FT,132,1.0,0.0,1.0,,
crop70,Single-View-FT,133,1.0,0.0,1.0,,
crop70,Single-View-FT,134,1.0,0.0,1.0,,
crop70,Single-View-FT,135,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,136,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,137,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,138,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Single-View-FT,139,1.0,0.0,1.0,,
crop70,Single-View-FT,140,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Single-View-FT,141,0.23333333432674408,0.7666666656732559,0.0,,
crop70,Single-View-FT,142,1.0,0.0,1.0,,
crop70,Single-View-FT,143,0.9333333373069763,0.06666666269302368,0.0,,
crop70,PMFA,0,1.0,0.0,1.0,0.0,
crop70,PMFA,1,1.0,0.0,1.0,0.0,
crop70,PMFA,2,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,3,1.0,0.0,1.0,0.0,
crop70,PMFA,4,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,5,1.0,0.0,1.0,0.0,
crop70,PMFA,6,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,7,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,PMFA,8,0.6333333253860474,0.36666667461395264,0.0,0.0,
crop70,PMFA,9,0.4000000059604645,0.5999999940395355,0.0,1.0,
crop70,PMFA,10,0.30000001192092896,0.699999988079071,0.0,0.0,
crop70,PMFA,11,0.699999988079071,0.30000001192092896,0.0,0.0,
crop70,PMFA,12,1.0,0.0,1.0,0.0,
crop70,PMFA,13,1.0,0.0,1.0,1.0,
crop70,PMFA,14,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,15,1.0,0.0,1.0,0.0,
crop70,PMFA,16,1.0,0.0,1.0,0.0,
crop70,PMFA,17,1.0,0.0,1.0,0.0,
crop70,PMFA,18,1.0,0.0,1.0,0.0,
crop70,PMFA,19,0.9666666388511658,0.03333336114883423,0.0,1.0,
crop70,PMFA,20,1.0,0.0,1.0,0.0,
crop70,PMFA,21,1.0,0.0,1.0,0.0,
crop70,PMFA,22,1.0,0.0,1.0,0.0,
crop70,PMFA,23,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,24,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,25,0.8666666746139526,0.13333332538604736,0.0,0.0,
crop70,PMFA,26,0.4000000059604645,0.5999999940395355,0.0,0.0,
crop70,PMFA,27,0.800000011920929,0.19999998807907104,0.0,0.0,
crop70,PMFA,28,0.8666666746139526,0.13333332538604736,0.0,0.0,
crop70,PMFA,29,0.7666666507720947,0.23333334922790527,0.0,0.0,
crop70,PMFA,30,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,31,1.0,0.0,1.0,0.0,
crop70,PMFA,32,1.0,0.0,1.0,1.0,
crop70,PMFA,33,1.0,0.0,1.0,0.0,
crop70,PMFA,34,0.5333333611488342,0.46666663885116577,0.0,1.0,
crop70,PMFA,35,0.1666666716337204,0.8333333283662796,0.0,1.0,
crop70,PMFA,36,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,37,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,38,0.3333333432674408,0.6666666567325592,0.0,0.0,
crop70,PMFA,39,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,PMFA,40,0.8666666746139526,0.13333332538604736,0.0,0.0,
crop70,PMFA,41,0.699999988079071,0.30000001192092896,0.0,0.0,
crop70,PMFA,42,0.5666666626930237,0.4333333373069763,0.0,0.0,
crop70,PMFA,43,1.0,0.0,1.0,0.0,
crop70,PMFA,44,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,45,0.7666666507720947,0.23333334922790527,0.0,1.0,
crop70,PMFA,46,1.0,0.0,1.0,0.0,
crop70,PMFA,47,1.0,0.0,1.0,0.0,
crop70,PMFA,48,1.0,0.0,1.0,1.0,
crop70,PMFA,49,0.800000011920929,0.19999998807907104,0.0,1.0,
crop70,PMFA,50,1.0,0.0,1.0,0.0,
crop70,PMFA,51,0.7333333492279053,0.2666666507720947,0.0,0.0,
crop70,PMFA,52,0.800000011920929,0.19999998807907104,0.0,0.0,
crop70,PMFA,53,1.0,0.0,1.0,0.0,
crop70,PMFA,54,0.6333333253860474,0.36666667461395264,0.0,0.0,
crop70,PMFA,55,0.13333334028720856,0.8666666597127914,0.0,0.0,
crop70,PMFA,56,1.0,0.0,1.0,0.0,
crop70,PMFA,57,1.0,0.0,1.0,1.0,
crop70,PMFA,58,0.8666666746139526,0.13333332538604736,0.0,0.0,
crop70,PMFA,59,1.0,0.0,1.0,0.0,
crop70,PMFA,60,0.6000000238418579,0.3999999761581421,0.0,1.0,
crop70,PMFA,61,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,62,1.0,0.0,1.0,0.0,
crop70,PMFA,63,1.0,0.0,1.0,0.0,
crop70,PMFA,64,1.0,0.0,1.0,0.0,
crop70,PMFA,65,0.36666667461395264,0.6333333253860474,0.0,1.0,
crop70,PMFA,66,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,67,0.5333333611488342,0.46666663885116577,0.0,1.0,
crop70,PMFA,68,0.7666666507720947,0.23333334922790527,0.0,0.0,
crop70,PMFA,69,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,70,1.0,0.0,1.0,0.0,
crop70,PMFA,71,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,72,1.0,0.0,1.0,0.0,
crop70,PMFA,73,1.0,0.0,1.0,0.0,
crop70,PMFA,74,1.0,0.0,1.0,0.0,
crop70,PMFA,75,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,76,1.0,0.0,1.0,0.0,
crop70,PMFA,77,1.0,0.0,1.0,0.0,
crop70,PMFA,78,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,79,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,PMFA,80,0.800000011920929,0.19999998807907104,0.0,0.0,
crop70,PMFA,81,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,82,0.8333333134651184,0.1666666865348816,0.0,0.0,
crop70,PMFA,83,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,84,0.9666666388511658,0.03333336114883423,0.0,1.0,
crop70,PMFA,85,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,86,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,87,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,88,1.0,0.0,1.0,0.0,
crop70,PMFA,89,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,90,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,91,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,92,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,PMFA,93,1.0,0.0,1.0,0.0,
crop70,PMFA,94,1.0,0.0,1.0,1.0,
crop70,PMFA,95,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,96,1.0,0.0,1.0,0.0,
crop70,PMFA,97,1.0,0.0,1.0,0.0,
crop70,PMFA,98,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,PMFA,99,1.0,0.0,1.0,0.0,
crop70,PMFA,100,1.0,0.0,1.0,0.0,
crop70,PMFA,101,0.9666666388511658,0.03333336114883423,0.0,1.0,
crop70,PMFA,102,1.0,0.0,1.0,0.0,
crop70,PMFA,103,1.0,0.0,1.0,0.0,
crop70,PMFA,104,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,PMFA,105,0.9666666388511658,0.03333336114883423,0.0,1.0,
crop70,PMFA,106,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,107,0.46666666865348816,0.5333333313465118,0.0,0.0,
crop70,PMFA,108,0.800000011920929,0.19999998807907104,0.0,0.0,
crop70,PMFA,109,0.8333333134651184,0.1666666865348816,0.0,0.0,
crop70,PMFA,110,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,111,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,PMFA,112,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,113,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,114,1.0,0.0,1.0,0.0,
crop70,PMFA,115,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,116,1.0,0.0,1.0,0.0,
crop70,PMFA,117,0.8333333134651184,0.1666666865348816,0.0,0.0,
crop70,PMFA,118,0.8666666746139526,0.13333332538604736,0.0,0.0,
crop70,PMFA,119,0.800000011920929,0.19999998807907104,0.0,0.0,
crop70,PMFA,120,0.9333333373069763,0.06666666269302368,0.0,1.0,
crop70,PMFA,121,1.0,0.0,1.0,0.0,
crop70,PMFA,122,0.5333333611488342,0.46666663885116577,0.0,0.0,
crop70,PMFA,123,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,124,1.0,0.0,1.0,0.0,
crop70,PMFA,125,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,126,1.0,0.0,1.0,0.0,
crop70,PMFA,127,1.0,0.0,1.0,0.0,
crop70,PMFA,128,1.0,0.0,1.0,0.0,
crop70,PMFA,129,1.0,0.0,1.0,0.0,
crop70,PMFA,130,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,131,1.0,0.0,1.0,0.0,
crop70,PMFA,132,1.0,0.0,1.0,0.0,
crop70,PMFA,133,1.0,0.0,1.0,0.0,
crop70,PMFA,134,1.0,0.0,1.0,0.0,
crop70,PMFA,135,0.9666666388511658,0.03333336114883423,0.0,1.0,
crop70,PMFA,136,0.8999999761581421,0.10000002384185791,0.0,0.0,
crop70,PMFA,137,0.9666666388511658,0.03333336114883423,0.0,0.0,
crop70,PMFA,138,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,PMFA,139,1.0,0.0,1.0,0.0,
crop70,PMFA,140,0.9666666388511658,0.03333336114883423,0.0,1.0,
crop70,PMFA,141,0.23333333432674408,0.7666666656732559,0.0,0.0,
crop70,PMFA,142,1.0,0.0,1.0,0.0,
crop70,PMFA,143,0.9333333373069763,0.06666666269302368,0.0,0.0,
crop70,Decoder-Tail-FT,0,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,1,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,2,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,3,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,4,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,5,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,6,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,7,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,8,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Decoder-Tail-FT,9,0.5,0.5,0.0,,
crop70,Decoder-Tail-FT,10,0.46666666865348816,0.5333333313465118,0.0,,
crop70,Decoder-Tail-FT,11,0.7666666507720947,0.23333334922790527,0.0,,
crop70,Decoder-Tail-FT,12,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,13,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,14,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,15,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,16,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,17,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,18,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,19,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,20,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,21,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,22,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,23,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,24,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,25,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,26,0.5,0.5,0.0,,
crop70,Decoder-Tail-FT,27,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,28,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Decoder-Tail-FT,29,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,30,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,31,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,32,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,33,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,34,0.6666666865348816,0.3333333134651184,0.0,,
crop70,Decoder-Tail-FT,35,0.4333333373069763,0.5666666626930237,0.0,,
crop70,Decoder-Tail-FT,36,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Decoder-Tail-FT,37,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,38,0.5,0.5,0.0,,
crop70,Decoder-Tail-FT,39,0.7333333492279053,0.2666666507720947,0.0,,
crop70,Decoder-Tail-FT,40,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,41,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,42,0.6333333253860474,0.36666667461395264,0.0,,
crop70,Decoder-Tail-FT,43,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,44,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,45,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Decoder-Tail-FT,46,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,47,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,48,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,49,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,50,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,51,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Decoder-Tail-FT,52,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,53,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,54,0.6000000238418579,0.3999999761581421,0.0,,
crop70,Decoder-Tail-FT,55,0.3333333432674408,0.6666666567325592,0.0,,
crop70,Decoder-Tail-FT,56,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,57,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,58,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,59,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,60,0.6666666865348816,0.3333333134651184,0.0,,
crop70,Decoder-Tail-FT,61,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,62,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,63,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,64,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,65,0.5,0.5,0.0,,
crop70,Decoder-Tail-FT,66,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,67,0.699999988079071,0.30000001192092896,0.0,,
crop70,Decoder-Tail-FT,68,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,69,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,70,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,71,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,72,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,73,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,74,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,75,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,76,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,77,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,78,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,79,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Decoder-Tail-FT,80,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,81,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,82,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,83,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,84,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,85,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,86,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,87,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,88,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,89,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,90,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,91,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Decoder-Tail-FT,92,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Decoder-Tail-FT,93,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,94,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,95,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,96,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,97,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,98,0.7666666507720947,0.23333334922790527,0.0,,
crop70,Decoder-Tail-FT,99,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,100,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,101,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,102,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,103,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,104,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,105,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,106,0.8666666746139526,0.13333332538604736,0.0,,
crop70,Decoder-Tail-FT,107,0.5333333611488342,0.46666663885116577,0.0,,
crop70,Decoder-Tail-FT,108,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,109,0.800000011920929,0.19999998807907104,0.0,,
crop70,Decoder-Tail-FT,110,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,111,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,112,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,113,0.8333333134651184,0.1666666865348816,0.0,,
crop70,Decoder-Tail-FT,114,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,115,0.7666666507720947,0.23333334922790527,0.0,,
crop70,Decoder-Tail-FT,116,1.0,0.0,1.0,,
crop70,Decoder-Tail-FT,117,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,118,0.8999999761581421,0.10000002384185791,0.0,,
crop70,Decoder-Tail-FT,119,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,120,0.9333333373069763,0.06666666269302368,0.0,,
crop70,Decoder-Tail-FT,121,0.9666666388511658,0.03333336114883423,0.0,,
crop70,Decoder-Tail-FT,122,0.6333333253860474,0.36666667461395264,0.0,,
crop70,Decoder-Tail-FT,123,0.9333333373069763,0.06666666269302368,0.0,,
