fallback_mode,threshold,condition,bit_accuracy,message_accuracy,dcss_usage_rate
first,0.1721,macro_average,0.8406481544176737,,
first,0.1722,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1722,crop50_blur,0.9313889145851135,0.18333333730697632,0.9416666626930237
first,0.1722,crop50_jpeg,0.6505555510520935,0.0,0.42500001192092896
first,0.1722,macro_average,0.8406481544176737,,
first,0.1723,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1723,crop50_blur,0.9313889145851135,0.18333333730697632,0.9416666626930237
first,0.1723,crop50_jpeg,0.6505555510520935,0.0,0.42500001192092896
first,0.1723,macro_average,0.8412037094434103,,
first,0.1724,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1724,crop50_blur,0.9322222471237183,0.18333333730697632,0.949999988079071
first,0.1724,crop50_jpeg,0.6505555510520935,0.0,0.42500001192092896
first,0.1724,macro_average,0.8414814869562784,,
first,0.1725,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1725,crop50_blur,0.9322222471237183,0.18333333730697632,0.949999988079071
first,0.1725,crop50_jpeg,0.6499999761581421,0.0,0.4333333373069763
first,0.1725,macro_average,0.8412962953249613,,
first,0.1726,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1726,crop50_blur,0.9322222471237183,0.18333333730697632,0.949999988079071
first,0.1726,crop50_jpeg,0.6505555510520935,0.0,0.4416666626930237
first,0.1726,macro_average,0.8414814869562784,,
first,0.1727,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1727,crop50_blur,0.9319444298744202,0.18333333730697632,0.9583333134651184
first,0.1727,crop50_jpeg,0.6505555510520935,0.0,0.4416666626930237
first,0.1727,macro_average,0.8413888812065125,,
first,0.1728,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1728,crop50_blur,0.9319444298744202,0.18333333730697632,0.9666666388511658
first,0.1728,crop50_jpeg,0.6505555510520935,0.0,0.4416666626930237
first,0.1728,macro_average,0.8413888812065125,,
first,0.1729,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1729,crop50_blur,0.9319444298744202,0.18333333730697632,0.9666666388511658
first,0.1729,crop50_jpeg,0.6505555510520935,0.0,0.4416666626930237
first,0.1729,macro_average,0.8413888812065125,,
first,0.173,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.173,crop50_blur,0.9319444298744202,0.18333333730697632,0.9666666388511658
first,0.173,crop50_jpeg,0.6505555510520935,0.0,0.4416666626930237
first,0.173,macro_average,0.8413888812065125,,
first,0.1731,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1731,crop50_blur,0.9319444298744202,0.18333333730697632,0.9666666388511658
first,0.1731,crop50_jpeg,0.6499999761581421,0.0,0.44999998807907104
first,0.1731,macro_average,0.8412036895751953,,
first,0.1732,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1732,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1732,crop50_jpeg,0.6499999761581421,0.0,0.44999998807907104
first,0.1732,macro_average,0.8412036895751953,,
first,0.1733,crop50,0.9416666626930237,0.30000001192092896,0.9833333492279053
first,0.1733,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1733,crop50_jpeg,0.6499999761581421,0.0,0.44999998807907104
first,0.1733,macro_average,0.8412036895751953,,
first,0.1734,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1734,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1734,crop50_jpeg,0.6499999761581421,0.0,0.44999998807907104
first,0.1734,macro_average,0.8413888812065125,,
first,0.1735,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1735,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1735,crop50_jpeg,0.6499999761581421,0.0,0.44999998807907104
first,0.1735,macro_average,0.8413888812065125,,
first,0.1736,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1736,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1736,crop50_jpeg,0.6499999761581421,0.0,0.46666666865348816
first,0.1736,macro_average,0.8413888812065125,,
first,0.1737,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1737,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1737,crop50_jpeg,0.6499999761581421,0.0,0.46666666865348816
first,0.1737,macro_average,0.8413888812065125,,
first,0.1738,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1738,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1738,crop50_jpeg,0.6499999761581421,0.0,0.46666666865348816
first,0.1738,macro_average,0.8413888812065125,,
first,0.1739,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1739,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1739,crop50_jpeg,0.6499999761581421,0.0,0.46666666865348816
first,0.1739,macro_average,0.8413888812065125,,
first,0.174,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.174,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.174,crop50_jpeg,0.6511111259460449,0.0,0.4749999940395355
first,0.174,macro_average,0.8417592644691467,,
first,0.1741,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1741,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1741,crop50_jpeg,0.6511111259460449,0.0,0.4749999940395355
first,0.1741,macro_average,0.8417592644691467,,
first,0.1742,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1742,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1742,crop50_jpeg,0.6511111259460449,0.0,0.4833333194255829
first,0.1742,macro_average,0.8417592644691467,,
first,0.1743,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1743,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1743,crop50_jpeg,0.6505555510520935,0.0,0.49166667461395264
first,0.1743,macro_average,0.8415740728378296,,
first,0.1744,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1744,crop50_blur,0.9319444298744202,0.18333333730697632,0.9750000238418579
first,0.1744,crop50_jpeg,0.6508333086967468,0.0,0.5
first,0.1744,macro_average,0.8416666587193807,,
first,0.1745,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1745,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1745,crop50_jpeg,0.6508333086967468,0.0,0.5
first,0.1745,macro_average,0.840833326180776,,
first,0.1746,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1746,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1746,crop50_jpeg,0.6508333086967468,0.0,0.5
first,0.1746,macro_average,0.840833326180776,,
first,0.1747,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1747,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1747,crop50_jpeg,0.6508333086967468,0.0,0.5
first,0.1747,macro_average,0.840833326180776,,
first,0.1748,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1748,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1748,crop50_jpeg,0.6508333086967468,0.0,0.5
first,0.1748,macro_average,0.840833326180776,,
first,0.1749,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1749,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1749,crop50_jpeg,0.6505555510520935,0.0,0.5083333253860474
first,0.1749,macro_average,0.8407407402992249,,
first,0.175,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.175,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.175,crop50_jpeg,0.6505555510520935,0.0,0.5083333253860474
first,0.175,macro_average,0.8407407402992249,,
first,0.1751,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1751,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1751,crop50_jpeg,0.6505555510520935,0.0,0.5083333253860474
first,0.1751,macro_average,0.8407407402992249,,
first,0.1752,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1752,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1752,crop50_jpeg,0.6466666460037231,0.0,0.5166666507720947
first,0.1752,macro_average,0.8394444386164347,,
first,0.1753,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1753,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1753,crop50_jpeg,0.6461111307144165,0.0,0.5249999761581421
first,0.1753,macro_average,0.8392592668533325,,
first,0.1754,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1754,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1754,crop50_jpeg,0.6472222208976746,0.0,0.5333333611488342
first,0.1754,macro_average,0.8396296302477518,,
first,0.1755,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1755,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1755,crop50_jpeg,0.6472222208976746,0.0,0.5333333611488342
first,0.1755,macro_average,0.8396296302477518,,
first,0.1756,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1756,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1756,crop50_jpeg,0.6472222208976746,0.0,0.5333333611488342
first,0.1756,macro_average,0.8396296302477518,,
first,0.1757,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1757,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1757,crop50_jpeg,0.6472222208976746,0.0,0.5333333611488342
first,0.1757,macro_average,0.8396296302477518,,
first,0.1758,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1758,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1758,crop50_jpeg,0.6472222208976746,0.0,0.5333333611488342
first,0.1758,macro_average,0.8396296302477518,,
first,0.1759,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1759,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1759,crop50_jpeg,0.6461111307144165,0.0,0.5416666865348816
first,0.1759,macro_average,0.8392592668533325,,
first,0.176,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.176,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.176,crop50_jpeg,0.6452777981758118,0.0,0.550000011920929
first,0.176,macro_average,0.8389814893404642,,
first,0.1761,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1761,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1761,crop50_jpeg,0.6452777981758118,0.0,0.550000011920929
first,0.1761,macro_average,0.8389814893404642,,
first,0.1762,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1762,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1762,crop50_jpeg,0.6452777981758118,0.0,0.550000011920929
first,0.1762,macro_average,0.8389814893404642,,
first,0.1763,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1763,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1763,crop50_jpeg,0.6452777981758118,0.0,0.550000011920929
first,0.1763,macro_average,0.8389814893404642,,
first,0.1764,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1764,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1764,crop50_jpeg,0.6452777981758118,0.0,0.550000011920929
first,0.1764,macro_average,0.8389814893404642,,
first,0.1765,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1765,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1765,crop50_jpeg,0.6469444632530212,0.0,0.5583333373069763
first,0.1765,macro_average,0.8395370443662008,,
first,0.1766,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1766,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1766,crop50_jpeg,0.6469444632530212,0.0,0.5583333373069763
first,0.1766,macro_average,0.8395370443662008,,
first,0.1767,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1767,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1767,crop50_jpeg,0.6469444632530212,0.0,0.5583333373069763
first,0.1767,macro_average,0.8395370443662008,,
first,0.1768,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1768,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1768,crop50_jpeg,0.6469444632530212,0.0,0.5583333373069763
first,0.1768,macro_average,0.8395370443662008,,
first,0.1769,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1769,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1769,crop50_jpeg,0.6469444632530212,0.0,0.5583333373069763
first,0.1769,macro_average,0.8395370443662008,,
first,0.177,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.177,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.177,crop50_jpeg,0.6469444632530212,0.0,0.5583333373069763
first,0.177,macro_average,0.8395370443662008,,
first,0.1771,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1771,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1771,crop50_jpeg,0.6469444632530212,0.0,0.5583333373069763
first,0.1771,macro_average,0.8395370443662008,,
first,0.1772,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1772,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1772,crop50_jpeg,0.6469444632530212,0.0,0.5583333373069763
first,0.1772,macro_average,0.8395370443662008,,
first,0.1773,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1773,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1773,crop50_jpeg,0.6469444632530212,0.0,0.574999988079071
first,0.1773,macro_average,0.8395370443662008,,
first,0.1774,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1774,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1774,crop50_jpeg,0.6480555534362793,0.0,0.5833333134651184
first,0.1774,macro_average,0.8399074077606201,,
first,0.1775,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1775,crop50_blur,0.929444432258606,0.18333333730697632,0.9833333492279053
first,0.1775,crop50_jpeg,0.6472222208976746,0.0,0.5916666388511658
first,0.1775,macro_average,0.8396296302477518,,
first,0.1776,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1776,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
first,0.1776,crop50_jpeg,0.6480555534362793,0.0,0.6000000238418579
first,0.1776,macro_average,0.8406481544176737,,
first,0.1777,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1777,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
first,0.1777,crop50_jpeg,0.6480555534362793,0.0,0.6000000238418579
first,0.1777,macro_average,0.8406481544176737,,
first,0.1778,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1778,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
first,0.1778,crop50_jpeg,0.6480555534362793,0.0,0.6000000238418579
first,0.1778,macro_average,0.8406481544176737,,
first,0.1779,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1779,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
first,0.1779,crop50_jpeg,0.6480555534362793,0.0,0.6000000238418579
first,0.1779,macro_average,0.8406481544176737,,
first,0.178,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.178,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
first,0.178,crop50_jpeg,0.6480555534362793,0.0,0.6000000238418579
first,0.178,macro_average,0.8406481544176737,,
first,0.1781,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1781,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
first,0.1781,crop50_jpeg,0.6480555534362793,0.0,0.6000000238418579
first,0.1781,macro_average,0.8406481544176737,,
first,0.1782,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1782,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
first,0.1782,crop50_jpeg,0.6480555534362793,0.0,0.6000000238418579
first,0.1782,macro_average,0.8406481544176737,,
first,0.17830000000000001,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.17830000000000001,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
first,0.17830000000000001,crop50_jpeg,0.6480555534362793,0.0,0.6083333492279053
first,0.17830000000000001,macro_average,0.8406481544176737,,
first,0.1784,crop50,0.9422222375869751,0.30000001192092896,0.9916666746139526
first,0.1784,crop50_blur,0.9316666722297668,0.18333333730697632,0.9916666746139526
